year,end,id,role,district,school,etlp_learningtargets,etlp_studentsassess,etlp_studentsidentify,etlp_feedbacktotargets,etlp_studenttostudentfeedback,etlp_studentsstatecriteria,etlp_instructionstatestandards,cfa_usecfa,cfa_allincfa,etlp_cfa_studentreviewscfa,cfa_cfausedtoplan,memberofteam,dbdm_teamreviewsdata,dbdm_teampositive,dbdm_effectiveteamingpractices,dbdm_datadeterminepractices,dbdm_visualrepresetations,lead_leadersmanage,lead_teachertoteacherfeedback,lead_leadercommitted,lead_leaderactive,pd_pdinstruuction,pd_coachinginstruction,pd_pdmonitor,pd_teacherfeedbackinstruction
Baseline,2017-11-27 15:47,R_Bz7TNCmQZf3lAsh,Classroom Teacher,PATTONVILLE R-III,Robert Drummond Elementary,1,4,4,3,5,4,2,5,5,2,3,0,,,,4,2,4,4,4,4,5,3,4,3
Baseline,2017-11-27 15:58,R_2sYcTxhc2ivKYQN,Classroom Teacher,PATTONVILLE R-III,Robert Drummond Elementary,1,2,2,2,3,2,2,5,5,2,4,0,,,,3,2,4,5,4,5,4,4,2,3
Baseline,2017-11-30 8:25,R_2dh8rXGisgsJuX8,Building Administrator,POPLAR BLUFF R-I,Oak Grove Elementary School,,,,,,,,,,,,1,5,5,5,5,5,,,,,,,,
Baseline,2017-11-30 8:26,R_1Pbmho8EoP9VdRY,Classroom Teacher,POPLAR BLUFF R-I,Oak Grove Elementary School,4,4,4,5,4,4,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5
Baseline,2017-11-30 8:29,R_WugLAfdS1ALwwWB,Other,POPLAR BLUFF R-I,Oak Grove Elementary School,4,4,2,5,2,2,5,5,5,4,4,0,,,,4,4,4,4,4,4,4,4,4,4
Baseline,2017-11-30 8:30,R_0Gv265C9hW1KwIp,Classroom Teacher,POPLAR BLUFF R-I,Oak Grove Elementary School,4,4,3,4,5,3,,5,4,3,4,1,5,5,5,4,5,4,4,4,5,4,4,4,5
Baseline,2017-11-30 8:35,R_8kWcIoWSh4NoIrn,Other,POPLAR BLUFF R-I,Oak Grove Elementary School,2,2,2,3,1,2,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,3
Baseline,2017-11-30 8:43,R_3PAD1OQxgxXrzy9,Classroom Teacher,POPLAR BLUFF R-I,Oak Grove Elementary School,4,5,4,5,5,4,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5
Baseline,2017-11-30 8:53,R_12mCrvA9odu0jYa,Classroom Teacher,POPLAR BLUFF R-I,Oak Grove Elementary School,2,4,4,5,5,3,5,5,5,5,5,1,5,3,5,5,5,4,4,4,4,4,4,4,4
Baseline,2017-11-30 9:03,R_2fuHKvn2dxvneQr,Classroom Teacher,POPLAR BLUFF R-I,Oak Grove Elementary School,2,4,3,5,4,2,5,5,5,5,5,1,5,5,5,5,5,5,4,5,5,5,2,3,3
Baseline,2017-11-30 9:06,R_1imtPciSo43MAW4,Classroom Teacher,POPLAR BLUFF R-I,Oak Grove Elementary School,4,3,3,4,4,4,5,5,5,4,4,1,5,4,5,5,4,5,4,5,4,4,4,4,3
Baseline,2017-11-30 9:15,R_W6uQkbI60sqZhIZ,Classroom Teacher,POPLAR BLUFF R-I,Oak Grove Elementary School,4,4,4,5,2,4,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5
Baseline,2017-11-30 10:05,R_3nHNoMHw0bJDV8D,Classroom Teacher,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,1,2,2,1,1,2,2,5,5,1,3,1,4,4,5,3,3,4,4,4,4,4,4,4,4
Baseline,2017-11-30 10:08,R_3k8676uIoRiS9dx,Classroom Teacher,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,5,5,4,5,4,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5
Baseline,2017-11-30 10:32,R_27Bt1cyg9Ri0wdM,Classroom Teacher,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,4,5,5,5,4,5,5,5,5,5,5,1,4,5,5,5,5,5,5,5,5,4,5,4,4
Baseline,2017-11-30 10:35,R_22J4AHYGvejbJ7T,Classroom Teacher,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,3,5,4,5,3,4,5,5,5,5,5,1,4,4,5,5,5,5,5,5,5,5,5,5,5
Baseline,2017-11-30 10:40,R_ePR7xbiMllLqDx7,Other,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,2,5,5,4,3,4,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,3,5,4
Baseline,2017-11-30 11:00,R_2Pu87xMJ1q8IJfA,Classroom Teacher,POPLAR BLUFF R-I,Oak Grove Elementary School,3,3,4,5,4,4,5,5,5,5,5,1,5,5,5,5,4,5,5,5,5,5,5,5,4
Baseline,2017-11-30 11:02,R_21uKiC9NexqHfYt,Special Educator,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,,5,2,,5,,5,1,5,5,2,0,,,,2,5,4,4,4,4,4,4,4,4
Baseline,2017-11-30 11:17,R_UfHSUTrCvq3ctHP,Special Educator,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,4,2,2,2,2,2,5,5,5,2,5,0,,,,4,5,5,5,5,5,5,5,5,3
Baseline,2017-11-30 11:24,R_88hibkmTqR9RkMF,Other,POPLAR BLUFF R-I,Oak Grove Elementary School,4,4,4,5,4,5,5,5,5,5,5,1,5,5,5,5,4,5,5,5,5,5,4,5,4
Baseline,2017-11-30 11:46,R_XB7c0ed3myzc86Z,Classroom Teacher,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,2,5,4,5,2,3,5,5,5,5,5,1,4,5,5,5,5,5,5,5,5,5,4,5,4
Baseline,2017-11-30 11:48,R_2U90CkAD0I09D4V,Special Educator,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,4,5,5,5,5,5,5,5,4,,,0,,,,,4,,4,4,5,,,,
Baseline,2017-11-30 11:51,R_1LdPqR4RZor2dIf,Classroom Teacher,POPLAR BLUFF R-I,Oak Grove Elementary School,2,2,2,4,2,2,4,5,5,4,5,1,5,4,4,4,4,4,4,4,2,4,3,4,2
Baseline,2017-11-30 11:56,R_9Rbp2Ye7vjHp0vn,Classroom Teacher,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,2,4,4,4,4,4,5,5,5,5,5,1,5,4,5,5,5,4,4,5,4,5,5,5,5
Baseline,2017-11-30 12:24,R_3ML0bTZ7taX5Vzv,Classroom Teacher,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,4,4,4,5,4,4,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,4,4,4,4
Baseline,2017-11-30 12:24,R_CgC0iz1GUrIG0OR,Classroom Teacher,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,2,2,2,4,4,2,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,,4,4,4
Baseline,2017-11-30 12:52,R_3EGairWqQpZMZz0,Classroom Teacher,FT. ZUMWALT R-II,South High School,2,2,4,5,2,1,4,4,5,2,4,1,4,4,4,4,2,5,5,5,5,4,4,5,5
Baseline,2017-11-30 13:54,R_YWVpDID7Q6PteBH,Special Educator,POPLAR BLUFF R-I,Oak Grove Elementary School,2,2,1,5,2,2,4,4,5,4,4,1,4,5,5,5,4,5,5,5,5,5,5,5,5
Baseline,2017-11-30 14:16,R_3GkXIeMk0tN6Ea8,Classroom Teacher,POPLAR BLUFF R-I,Oak Grove Elementary School,4,4,3,4,4,4,5,5,5,4,5,1,5,5,5,4,5,5,4,5,5,5,5,5,4
Baseline,2017-12-01 6:15,R_2twVVIomjb3QebL,Classroom Teacher,POPLAR BLUFF R-I,Oak Grove Elementary School,3,4,3,5,3,4,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5
Baseline,2017-12-01 6:32,R_2qfwLvTr1Zb46VN,Classroom Teacher,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,5,4,5,5,4,4,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5
Baseline,2017-12-01 7:35,R_3rSy4wse7AzkTdm,Special Educator,POPLAR BLUFF R-I,Oak Grove Elementary School,,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,5,5,5,5,3,4,3
Baseline,2017-12-01 8:13,R_3rHCbcKy8lO3k1Q,Classroom Teacher,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,3,4,4,5,4,4,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,4,4
Baseline,2017-12-01 9:07,R_27wEWOuoqKmCfsl,School Counselor,POPLAR BLUFF R-I,Oak Grove Elementary School,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,4,5,4,4,4
Baseline,2017-12-01 11:28,R_D2mzIEpddsCOKQ1,Special Educator,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,5,5,4,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,4,5,5
Baseline,2017-12-01 12:55,R_3MbbgmF8AurBt7I,Special Educator,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,2,5,3,4,3,4,5,4,5,5,5,1,5,5,5,5,4,5,5,5,5,5,5,5,5
Baseline,2017-12-01 13:32,R_3NIZ6c9NTAjLGjm,Classroom Teacher,POPLAR BLUFF R-I,Oak Grove Elementary School,3,3,2,4,4,4,5,5,5,5,5,1,5,3,5,5,5,5,4,5,5,5,4,5,2
Baseline,2017-12-04 8:54,R_3GqypvLaqnHj6hr,Classroom Teacher,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,2,4,4,5,4,3,5,5,5,5,5,1,5,4,5,5,5,4,4,5,4,4,3,4,3
Baseline,2017-12-04 10:13,R_2PcLa4SKQuaATky,Classroom Teacher,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,2,5,5,5,2,4,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,4,4
2017-18 SY,2018-02-26 12:40,R_3F4F0WD3kZujPZq,Classroom Teacher,LINN CO. R-I,Linn County Elementary,3,4,4,5,2,4,4,5,5,4,4,,4,4,5,4,4,4,5,4,4,4,4,4,4
2017-18 SY,2018-02-26 12:40,R_A6cCOJcVhsV3LRn,Classroom Teacher,LINN CO. R-I,Linn County High School,3,4,5,5,5,4,4,4,4,4,4,,4,4,5,4,4,3,2,3,3,3,1,3,1
2017-18 SY,2018-02-26 12:43,R_AgSx7rpjqgbi7xD,Classroom Teacher,LINN CO. R-I,Linn County Elementary,3,4,4,4,2,2,5,5,5,4,5,,4,5,5,5,5,4,3,4,4,3,2,2,2
2017-18 SY,2018-02-26 12:46,R_3h5riONaP1hUQjU,Other,BELTON 124,Belton High,5,5,5,5,5,5,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-02-26 12:52,R_rlqL5nXd3GW01A5,Classroom Teacher,LINN CO. R-I,Linn County Elementary,2,2,2,5,4,4,5,5,5,5,5,,4,5,5,5,5,5,5,5,5,5,5,5,4
2017-18 SY,2018-02-26 13:07,R_QakYgus1iQmmZSF,District Administrator,MCDONALD CO. R-I,District Office,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,4
2017-18 SY,2018-02-26 13:24,R_2COZ73p4oSX9jqV,Building Administrator,MCDONALD CO. R-I,Anderson Middle School,,,,,,,,,,,,,,,,5,5,,,,,,,,
2017-18 SY,2018-02-26 13:25,R_SDA4stQdM1SbD1v,Classroom Teacher,SHELDON R-VIII,Sheldon K-12,3,4,3,4,,2,4,4,4,4,5,,,,,5,5,4,3,4,3,5,4,4,3
2017-18 SY,2018-02-26 13:29,R_2CZJaSnJAZ0YwhJ,Classroom Teacher,MCDONALD CO. R-I,Anderson Middle School,2,3,3,4,1,3,5,5,5,2,3,,4,5,5,5,2,5,5,4,5,5,4,4,4
2017-18 SY,2018-02-26 13:45,R_7O2NMalDlpkm1hf,Classroom Teacher,SHELDON R-VIII,Sheldon K-12,2,4,2,4,3,4,1,4,5,4,5,,,,,1,2,2,1,4,2,4,3,4,2
2017-18 SY,2018-02-26 13:53,R_2ceK9xbImgkeZQp,Classroom Teacher,SHELDON R-VIII,Sheldon K-12,3,3,3,5,3,3,5,5,5,5,5,,2,2,2,1,1,2,1,2,1,5,3,4,1
2017-18 SY,2018-02-26 14:05,R_3NCIbk1uvfloXr6,Classroom Teacher,SHELDON R-VIII,Sheldon K-12,2,4,2,5,4,4,2,4,4,4,4,,,,,4,4,4,4,5,5,5,5,4,5
2017-18 SY,2018-02-26 14:14,R_2SkHnDqgNJObxNa,Classroom Teacher,LINN CO. R-I,Linn County High School,1,4,4,4,4,4,4,4,4,4,4,,5,5,5,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-02-26 14:31,R_2ralpH3ZlaeR2Yp,Classroom Teacher,LINN CO. R-I,Linn County High School,2,2,1,4,4,2,5,5,5,4,4,,2,5,5,4,4,5,5,5,4,4,3,3,3
2017-18 SY,2018-02-26 14:36,R_DMI2sg3VWGMZWHT,Classroom Teacher,SHELDON R-VIII,Sheldon K-12,2,2,2,4,2,3,4,4,5,4,4,,5,5,5,3,3,3,2,2,3,4,4,4,2
2017-18 SY,2018-02-27 6:23,R_sb98gulOerNrewh,Classroom Teacher,GREEN FOREST R-II,Green Forest Elementary,2,3,2,5,4,3,4,5,5,4,5,,5,5,5,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-02-27 6:57,R_3CKuLZPJbvlfi9l,District Administrator,PATTONVILLE R-III,District Office,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5
2017-18 SY,2018-02-27 6:58,R_3DvuVDRFnncKvLk,Classroom Teacher,MCDONALD CO. R-I,Anderson Middle School,2,3,4,5,2,2,5,5,5,4,5,,5,5,5,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-02-27 8:09,R_9tpjxQxj7tv7uaB,Special Educator,PATTONVILLE R-III,Holman Middle School,2,4,2,3,2,3,4,4,5,2,3,,3,4,3,3,3,4,4,4,4,3,3,2,2
2017-18 SY,2018-02-27 8:14,R_3MzeZCegdgbcP0S,Classroom Teacher,GREEN FOREST R-II,Green Forest Elementary,2,4,3,5,5,5,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-02-27 8:25,R_22mL5U53zWeZcWs,School Counselor,SHELDON R-VIII,Sheldon K-12,,,,,,,,,,,,,,,,2,2,3,4,3,3,4,3,3,3
2017-18 SY,2018-02-27 8:58,R_27dsWmUSUPcsRxm,Classroom Teacher,GREEN FOREST R-II,Green Forest Elementary,4,4,3,5,4,4,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,4
2017-18 SY,2018-02-27 9:01,R_3ixos7x4J2NdPIr,Classroom Teacher,LINN CO. R-I,Linn County High School,2,4,5,5,4,4,5,4,5,5,4,,3,5,5,5,4,5,3,5,4,5,4,5,3
2017-18 SY,2018-02-27 9:38,R_30hKTrINv9cRd2d,Special Educator,SHELDON R-VIII,Sheldon K-12,2,2,2,3,2,2,2,5,4,4,5,,,,,2,3,3,3,3,3,4,3,4,3
2017-18 SY,2018-02-27 9:46,R_1gjUkJb7YGxlHDT,School Counselor,LINN CO. R-I,Linn County High School,,,,,,,,,,,,,2,4,5,4,2,4,4,4,4,4,3,4,3
2017-18 SY,2018-02-27 9:56,R_SPEG5Q8VXQewhah,Special Educator,SHELDON R-VIII,Sheldon K-12,2,4,3,5,4,2,4,4,4,2,4,,4,4,4,4,2,4,1,2,3,3,2,5,2
2017-18 SY,2018-02-27 10:13,R_2D1QZNzPnKaKa4k,Special Educator,PATTONVILLE R-III,Holman Middle School,2,4,3,4,4,4,4,4,5,4,4,,5,5,5,5,5,4,4,4,4,4,4,4,3
2017-18 SY,2018-02-27 10:17,R_3nHQBFwjJy1iCWf,Classroom Teacher,PATTONVILLE R-III,Holman Middle School,1,1,1,1,3,2,5,5,5,2,4,,5,5,5,3,5,5,5,5,5,4,2,2,2
2017-18 SY,2018-02-27 10:34,R_3iL6uoJXSqR9Qs0,Building Administrator,MCDONALD CO. R-I,White Rock Elementary,,,,,,,,,,,,,5,5,5,5,5,,,,,,,,
2017-18 SY,2018-02-27 10:50,R_2z752BTYKlRlOs6,Other,MCDONALD CO. R-I,White Rock Elementary,3,3,5,5,5,5,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-02-27 10:50,R_3m8BpIcYYpinsxK,Other,MCDONALD CO. R-I,White Rock Elementary,5,5,4,5,4,4,5,4,4,4,5,,5,5,5,4,4,5,5,5,5,5,4,4,4
2017-18 SY,2018-02-27 11:10,R_2U4taUkQwfTXM4p,Classroom Teacher,MCDONALD CO. R-I,White Rock Elementary,3,4,4,4,5,5,5,4,4,4,4,,4,4,5,5,5,5,5,,5,5,5,5,5
2017-18 SY,2018-02-27 11:13,R_3PuBiTwUNZ4giXI,Special Educator,LINN CO. R-I,Linn County Elementary,4,3,3,4,4,4,4,4,4,4,4,,3,5,5,4,3,5,4,4,5,4,4,4,3
2017-18 SY,2018-02-27 11:15,R_DIUswTIy0EnFjAR,Classroom Teacher,MCDONALD CO. R-I,White Rock Elementary,3,4,4,4,3,3,5,5,5,4,5,,5,5,5,5,4,5,5,5,5,4,4,3,5
2017-18 SY,2018-02-27 11:17,R_3J4WC2ccByOtGRK,Classroom Teacher,MCDONALD CO. R-I,White Rock Elementary,1,5,4,4,4,3,5,5,5,5,5,,5,4,4,4,5,4,5,5,5,5,5,3,4
2017-18 SY,2018-02-27 11:36,R_3EsSSLWSwxvC6Dl,Special Educator,MCDONALD CO. R-I,White Rock Elementary,3,2,3,4,4,4,4,4,5,4,5,,5,5,5,4,5,5,5,4,4,4,3,4,4
2017-18 SY,2018-02-27 11:45,R_3lryX8oZSTpIqZk,Classroom Teacher,MCDONALD CO. R-I,White Rock Elementary,4,4,5,5,3,4,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-02-27 12:04,R_2XcAcMm2u3WB04a,Classroom Teacher,MCDONALD CO. R-I,White Rock Elementary,2,4,4,4,4,4,5,3,5,5,4,,5,4,5,5,4,5,5,5,5,5,4,4,4
2017-18 SY,2018-02-27 14:17,R_2dyXy4mZIChG70e,Classroom Teacher,LINN CO. R-I,Linn County Elementary,3,3,2,4,2,2,4,5,5,5,5,,3,5,5,3,3,4,4,4,4,4,4,4,4
2017-18 SY,2018-02-27 16:05,R_cVliFqN1NvW5OKt,Classroom Teacher,MCDONALD CO. R-I,Noel Elementary,3,3,2,4,4,3,4,4,5,3,5,,5,4,5,5,5,5,5,5,5,4,4,4,4
2017-18 SY,2018-02-27 17:23,R_prS3arQ39UhRikp,Classroom Teacher,PATTONVILLE R-III,Holman Middle School,2,4,2,4,2,2,4,4,4,1,4,,4,4,4,5,4,,,,,,,,
2017-18 SY,2018-02-28 6:14,R_Dd9Da2EmGyONpWp,Classroom Teacher,MCDONALD CO. R-I,Noel Elementary,1,1,1,5,2,1,5,2,2,2,2,,5,5,5,5,5,4,4,4,5,4,2,3,4
2017-18 SY,2018-02-28 6:58,R_ZETwAFbPt5Bf8yd,Other,SHELDON R-VIII,Sheldon K-12,2,5,5,5,4,4,2,4,5,5,5,,,,,5,4,5,2,3,2,2,2,5,1
2017-18 SY,2018-02-28 7:58,R_1feBmCiGKn8oZ24,Classroom Teacher,SHELDON R-VIII,Sheldon K-12,3,4,4,4,4,4,5,5,5,4,5,,3,5,4,3,3,4,2,4,4,3,4,3,4
2017-18 SY,2018-02-28 10:44,R_3syoZi6biEdkkJY,Classroom Teacher,MOUND CITY R-II,Mound City Elementary,4,4,4,4,2,3,5,4,5,5,5,,5,5,5,4,4,4,4,4,4,4,3,4,4
2017-18 SY,2018-02-28 11:45,R_32QrggutOtU0oGK,Classroom Teacher,GREEN FOREST R-II,Green Forest Elementary,2,4,2,5,4,4,5,5,5,5,5,,5,5,5,5,5,5,5,,5,4,4,4,4
2017-18 SY,2018-02-28 11:58,R_2BbL7JukGk1uvtx,Classroom Teacher,MCDONALD CO. R-I,Noel Elementary,3,4,4,3,2,3,4,5,5,4,4,,4,4,2,4,3,2,3,4,3,5,3,5,4
2017-18 SY,2018-02-28 12:20,R_3qQ0IRZUR31JeCp,Special Educator,LINN CO. R-I,Linn County Elementary,4,5,4,4,2,2,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,4,5,5
2017-18 SY,2018-02-28 12:31,R_1rDof9Q6MRfLBeR,Other,GREEN FOREST R-II,Green Forest Elementary,3,4,3,5,3,5,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,4,5
2017-18 SY,2018-02-28 12:36,R_3emnQgHmxCTsGZ3,District Administrator,SEDALIA 200,District Office,,,,,,,,,,,,,,,,,,5,2,5,4,4,4,4,2
2017-18 SY,2018-02-28 12:38,R_1K8SlEOrWOCM6hL,Classroom Teacher,LINN CO. R-I,Linn County Elementary,4,3,3,4,,3,4,5,5,4,5,,4,5,5,4,3,4,3,3,3,,3,3,3
2017-18 SY,2018-02-28 12:44,R_DBtV2dfN7WGMZSV,Other,MOUND CITY R-II,Mound City Elementary,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18 SY,2018-02-28 13:09,R_1IY4v9wgX4zY2GE,Classroom Teacher,MCDONALD CO. R-I,Noel Elementary,,4,2,5,5,2,5,4,5,4,5,,,,,4,2,5,5,5,5,5,4,4,4
2017-18 SY,2018-02-28 13:44,R_2BerjPxvMYmjGTi,Classroom Teacher,MOUND CITY R-II,Mound City Elementary,2,2,2,2,2,1,5,4,4,4,5,,4,4,5,3,4,4,5,4,3,5,5,4,4
2017-18 SY,2018-02-28 17:45,R_1psOLVeCE02Wl5H,Classroom Teacher,SHELDON R-VIII,Sheldon K-12,2,4,3,5,3,4,5,4,4,4,4,,,,,4,4,4,3,4,4,4,4,4,4
2017-18 SY,2018-02-28 18:48,R_3QGxP7VLz9BBRG8,Classroom Teacher,PATTONVILLE R-III,Holman Middle School,1,3,3,5,5,4,5,1,1,1,1,,4,1,1,1,1,4,5,3,3,2,2,2,2
2017-18 SY,2018-03-01 6:37,R_3dFoT8KHtMnmRkR,Classroom Teacher,MOUND CITY R-II,Mound City Elementary,2,4,4,3,3,1,5,3,3,2,4,,4,5,5,4,4,4,4,5,4,5,3,5,4
2017-18 SY,2018-03-01 7:40,R_1EiM4Qia3lOYCx7,Building Administrator,LINN CO. R-I,District Office,,,,,,,,,,,,,,,,4,3,,,,,,,,
2017-18 SY,2018-03-01 7:54,R_2Ck3NPlwOnyt08k,Classroom Teacher,LINN CO. R-I,Linn County High School,2,4,3,5,4,4,5,4,4,4,5,,5,5,5,4,4,4,4,4,5,4,4,5,4
2017-18 SY,2018-03-01 7:57,R_ylk6Alzm78d3ln3,Classroom Teacher,MCDONALD CO. R-I,Noel Elementary,3,4,4,5,3,4,4,3,5,4,4,,3,5,4,4,2,4,4,4,2,4,3,4,2
2017-18 SY,2018-03-01 10:43,R_brd2R3hEGM787zr,Special Educator,MOUND CITY R-II,Mound City Elementary,4,4,4,5,2,2,5,4,5,4,5,,5,5,5,5,4,5,5,5,5,5,4,5,4
2017-18 SY,2018-03-01 13:13,R_2dnZGbDdkO19uqw,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,4,1,2,4,2,1,3,5,5,5,4,,4,4,4,3,2,4,2,3,4,4,4,4,2
2017-18 SY,2018-03-01 13:14,R_30kjJiLWTHiWQHQ,Other,SEDALIA 200,Smith-Cotton High School,4,4,2,4,2,3,4,4,5,4,4,,,,,4,4,4,4,4,5,5,4,4,3
2017-18 SY,2018-03-01 13:17,R_6mrdIaH8tDzzdbb,Special Educator,SEDALIA 200,Smith-Cotton High School,4,5,4,4,4,4,5,5,5,5,5,,4,5,5,4,4,5,5,5,5,5,5,5,4
2017-18 SY,2018-03-01 13:17,R_1KlFR3s3eA4BTbW,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,1,2,2,3,3,4,5,5,5,3,5,,4,4,4,5,3,4,3,4,4,2,4,2,2
2017-18 SY,2018-03-01 13:18,R_3G3xVhThvwaEmTm,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,3,2,2,2,4,1,4,5,5,3,4,,4,4,3,3,4,4,4,4,4,5,4,4,2
2017-18 SY,2018-03-01 13:20,R_3scZHtp8Og39DuF,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,2,2,2,2,2,1,5,5,5,5,5,,2,2,4,2,2,4,4,4,4,4,4,3,2
2017-18 SY,2018-03-01 13:21,R_2dYjMGTrlSd5NtE,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,3,4,4,4,3,3,5,5,5,4,4,,4,4,3,4,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-01 13:22,R_29tBAXrhzao1Oh2,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,1,1,1,2,2,2,2,4,5,4,4,,,,,3,3,3,3,3,3,3,3,3,3
2017-18 SY,2018-03-01 13:23,R_33xz5A1z18er2dU,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,1,4,1,4,1,1,5,5,5,2,5,,,,,2,2,2,2,3,2,1,1,1,2
2017-18 SY,2018-03-01 13:24,R_3nrpR5HhLZABAVF,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,5,4,5,5,3,4,5,5,5,3,5,,4,4,4,2,4,2,2,2,2,3,1,3,2
2017-18 SY,2018-03-01 13:24,R_1drXqTj1pLkN70U,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,1,1,1,3,3,1,2,3,3,1,3,,2,5,4,4,4,4,4,4,4,2,3,4,3
2017-18 SY,2018-03-01 13:26,R_2OPkAOkwYBzU1PG,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,1,1,1,5,2,1,5,5,5,5,4,,2,4,1,2,1,2,5,5,4,5,2,2,2
2017-18 SY,2018-03-01 13:28,R_3fuB4d6q76DbyJA,Special Educator,SEDALIA 200,Smith-Cotton High School,3,4,5,4,3,4,4,5,4,2,4,,5,4,5,5,2,4,5,5,4,5,4,5,4
2017-18 SY,2018-03-01 13:29,R_wLRF0OpEqgPEmvn,Other,SEDALIA 200,Smith-Cotton High School,4,4,4,5,4,4,5,5,4,5,4,,,,,5,4,5,4,5,4,3,3,4,4
2017-18 SY,2018-03-01 13:34,R_3KDReVfNZbrpLNz,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,1,3,2,4,1,3,4,5,5,4,3,,1,2,1,1,1,3,2,2,2,3,1,3,1
2017-18 SY,2018-03-01 13:37,R_3wVOqbZjy8I0rOp,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,3,4,4,4,2,3,4,5,4,4,4,,5,4,4,4,4,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-01 13:37,R_1Isl3W5BTs9Zhqd,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,1,5,2,2,2,2,4,5,5,2,2,,1,2,1,1,1,2,,2,4,5,1,1,1
2017-18 SY,2018-03-01 13:40,R_VKldVFwKgKrdxyp,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,2,4,3,4,3,4,5,3,5,2,5,,2,4,1,2,2,2,2,2,4,5,1,3,2
2017-18 SY,2018-03-01 13:46,R_2WDoZbdcPanKsu3,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,4,3,4,,,,,,,,,,,,,,,3,,,,,3,3,
2017-18 SY,2018-03-01 13:51,R_1jpqqDz9QGb1rGy,Classroom Teacher,SEDALIA 200,Smith-Cotton High School,2,3,3,5,3,2,4,4,4,4,4,,,,,3,4,4,4,4,4,4,4,4,4
